"prec","cellID_prec","raster_nr","link_prec"
0,422602,60,"2010/RW2017.002_201005.tar.gz"
0,422604,60,"2010/RW2017.002_201005.tar.gz"
0,422606,60,"2010/RW2017.002_201005.tar.gz"
0,422607,60,"2010/RW2017.002_201005.tar.gz"
0,423929,60,"2010/RW2017.002_201005.tar.gz"
0,423930,60,"2010/RW2017.002_201005.tar.gz"
0,423932,60,"2010/RW2017.002_201005.tar.gz"
0,423928,60,"2010/RW2017.002_201005.tar.gz"
0,423931,60,"2010/RW2017.002_201005.tar.gz"
0,423933,60,"2010/RW2017.002_201005.tar.gz"
0,425254,60,"2010/RW2017.002_201005.tar.gz"
0,425256,60,"2010/RW2017.002_201005.tar.gz"
0,425258,60,"2010/RW2017.002_201005.tar.gz"
0,425260,60,"2010/RW2017.002_201005.tar.gz"
0,453102,60,"2010/RW2017.002_201005.tar.gz"
0,453103,60,"2010/RW2017.002_201005.tar.gz"
0,453105,60,"2010/RW2017.002_201005.tar.gz"
0,453107,60,"2010/RW2017.002_201005.tar.gz"
0,454429,60,"2010/RW2017.002_201005.tar.gz"
0,454430,60,"2010/RW2017.002_201005.tar.gz"
0,454431,60,"2010/RW2017.002_201005.tar.gz"
0,454433,60,"2010/RW2017.002_201005.tar.gz"
0,455754,60,"2010/RW2017.002_201005.tar.gz"
0,455756,60,"2010/RW2017.002_201005.tar.gz"
0,457080,60,"2010/RW2017.002_201005.tar.gz"
